Node;Degree Centrality
27;0.1471861471861472
38;0.15315315315315314
39;0.16152019002375298
36;0.16585365853658537
20;0.1687344913151365
21;0.1712846347607053
41;0.17391304347826086
37;0.192090395480226
47;0.19653179190751446
25;0.19883040935672514
18;0.20118343195266272
42;0.20298507462686566
6;0.20606060606060606
17;0.20606060606060606
9;0.20987654320987653
7;0.21052631578947367
11;0.21052631578947367
15;0.21052631578947367
13;0.2111801242236025
32;0.2222222222222222
35;0.2222222222222222
40;0.22742474916387959
28;0.22818791946308725
29;0.22818791946308725
52;0.2305084745762712
55;0.23529411764705882
23;0.23776223776223776
24;0.23776223776223776
51;0.23859649122807017
19;0.24199288256227758
45;0.24372759856630824
