Node;Degree Centrality
13;0.136986301369863
14;0.13921113689095127
15;0.13921113689095127
47;0.14218009478672985
49;0.14285714285714285
16;0.14354066985645933
25;0.14492753623188406
4;0.14962593516209477
24;0.15
17;0.15113350125944586
27;0.15625
20;0.15915119363395225
28;0.16042780748663102
29;0.16172506738544473
48;0.16304347826086957
12;0.16348773841961853
38;0.16393442622950818
50;0.16806722689075632
39;0.16853932584269662
22;0.16901408450704225
53;0.1694915254237288
26;0.17045454545454544
18;0.17142857142857143
3;0.17543859649122806
10;0.17543859649122806
42;0.17595307917888564
46;0.17595307917888564
